"USER_TESTING_NO","SCALE_CODE","YYYYMM","RAW_TOTAL_SCORE","ORIGIN_TOTAL_SCORE","SUBS_YN"
"15d95c51847c4c1ba992",F01,202507,"7","7",
"15d95c51847c4c1ba992",G01,202507,"11","11",
"15d95c51847c4c1ba992",H01,202507,"9","9",
"15d95c51847c4c1ba992",I01,202507,"13","13",
"15d95c51847c4c1ba992",J01,202507,"17","17",
"15d95c51847c4c1ba992",K01,202507,"18","18",
"15d95c51847c4c1ba992",L01,202507,"16","16",
"167a6a8ff80c41c4a077",A01,202507,"8","8",
"167a6a8ff80c41c4a077",B01,202507,"15","15",
"167a6a8ff80c41c4a077",C01,202507,"23","23",
"167a6a8ff80c41c4a077",D01,202507,"13","13",
"167a6a8ff80c41c4a077",E01,202507,"28","28",
"167a6a8ff80c41c4a077",F01,202507,"5","5",
"167a6a8ff80c41c4a077",G01,202507,"16","16",
"167a6a8ff80c41c4a077",H01,202507,"14","14",
"167a6a8ff80c41c4a077",I01,202507,"15","15",
"167a6a8ff80c41c4a077",J01,202507,"30","30",
"167a6a8ff80c41c4a077",K01,202507,"17","17",
"167a6a8ff80c41c4a077",L01,202507,"17","17",
"16b99ab9e20b4e3289cf",A01,202507,"30","30",
"16b99ab9e20b4e3289cf",B01,202507,"16","16",
"16b99ab9e20b4e3289cf",C01,202507,"15","15",
"16b99ab9e20b4e3289cf",D01,202507,"25","25",
"16b99ab9e20b4e3289cf",E01,202507,"25","25",
"171b7e2ad29c430baa6a",A01,202507,"12","12",
"171b7e2ad29c430baa6a",B01,202507,"10","10",
"171b7e2ad29c430baa6a",C01,202507,"28","28",
"171b7e2ad29c430baa6a",D01,202507,"29","29",
"171b7e2ad29c430baa6a",E01,202507,"28","28",
"171b7e2ad29c430baa6a",F01,202507,"15","15",
"171b7e2ad29c430baa6a",G01,202507,"20","20",
"171b7e2ad29c430baa6a",H01,202507,"21","21",
"171b7e2ad29c430baa6a",I01,202507,"25","25",
"171b7e2ad29c430baa6a",J01,202507,"38","38",
"171b7e2ad29c430baa6a",K01,202507,"26","26",
"171b7e2ad29c430baa6a",L01,202507,"27","27",
"179ebe053a3645f8a024",A01,202507,"11","11",
"179ebe053a3645f8a024",B01,202507,"5","5",
"179ebe053a3645f8a024",C01,202507,"32","32",
"179ebe053a3645f8a024",D01,202507,"26","26",
"179ebe053a3645f8a024",E01,202507,"31","31",
"179ebe053a3645f8a024",F01,202507,"20","20",
"179ebe053a3645f8a024",G01,202507,"21","21",
"179ebe053a3645f8a024",H01,202507,"16","16",
"179ebe053a3645f8a024",I01,202507,"25","25",
"179ebe053a3645f8a024",J01,202507,"24","24",
"179ebe053a3645f8a024",K01,202507,"42","42",
"179ebe053a3645f8a024",L01,202507,"16","16",
"1825d3d45ee24ace8471",A01,202507,"7","7",
"1825d3d45ee24ace8471",B01,202507,"7","7",
"1825d3d45ee24ace8471",C01,202507,"28","28",
"1825d3d45ee24ace8471",D01,202507,"26","26",
"1825d3d45ee24ace8471",E01,202507,"24","24",
"1825d3d45ee24ace8471",F01,202507,"16","16",
"1825d3d45ee24ace8471",G01,202507,"18","18",
"1825d3d45ee24ace8471",H01,202507,"19","19",
"1825d3d45ee24ace8471",I01,202507,"26","26",
"1825d3d45ee24ace8471",J01,202507,"16","16",
"1825d3d45ee24ace8471",K01,202507,"35","35",
"1825d3d45ee24ace8471",L01,202507,"10","10",
"18f1f395b86f4cbeb5a5",A01,202507,"10","10",
"18f1f395b86f4cbeb5a5",B01,202507,"6","6",
"18f1f395b86f4cbeb5a5",C01,202507,"24","24",
"18f1f395b86f4cbeb5a5",D01,202507,"27","27",
"18f1f395b86f4cbeb5a5",E01,202507,"12","12",
"18f1f395b86f4cbeb5a5",F01,202507,"17","17",
"18f1f395b86f4cbeb5a5",G01,202507,"23","23",
"18f1f395b86f4cbeb5a5",H01,202507,"16","16",
"18f1f395b86f4cbeb5a5",I01,202507,"30","30",
"18f1f395b86f4cbeb5a5",J01,202507,"32","32",
"18f1f395b86f4cbeb5a5",K01,202507,"44","44",
"18f1f395b86f4cbeb5a5",L01,202507,"12","12",
"19e5b129ba3f4a14b2f9",A01,202507,"9","9",
"19e5b129ba3f4a14b2f9",B01,202507,"7","7",
"19e5b129ba3f4a14b2f9",C01,202507,"20","20",
"19e5b129ba3f4a14b2f9",D01,202507,"20","20",
"19e5b129ba3f4a14b2f9",E01,202507,"26","26",
"19e5b129ba3f4a14b2f9",F01,202507,"16","16",
"19e5b129ba3f4a14b2f9",G01,202507,"16","16",
"19e5b129ba3f4a14b2f9",H01,202507,"21","21",
"19e5b129ba3f4a14b2f9",I01,202507,"19","19",
"19e5b129ba3f4a14b2f9",J01,202507,"26","26",
"19e5b129ba3f4a14b2f9",K01,202507,"33","33",
"19e5b129ba3f4a14b2f9",L01,202507,"22","22",
"1a17c3c7dc31444b93b2",A01,202507,"9","9",
"1a17c3c7dc31444b93b2",B01,202507,"12","12",
"1a17c3c7dc31444b93b2",C01,202507,"17","17",
"1a17c3c7dc31444b93b2",D01,202507,"24","24",
"1a17c3c7dc31444b93b2",E01,202507,"35","35",
"1a17c3c7dc31444b93b2",F01,202507,"13","13",
"1a17c3c7dc31444b93b2",G01,202507,"19","19",
"1a17c3c7dc31444b93b2",H01,202507,"15","15",
"1a17c3c7dc31444b93b2",I01,202507,"28","28",
"1a17c3c7dc31444b93b2",J01,202507,"26","26",
"1a17c3c7dc31444b93b2",K01,202507,"33","33",
"1a17c3c7dc31444b93b2",L01,202507,"27","27",
"1a53ae973927460d9060",A01,202507,"4","4",
"1a53ae973927460d9060",B01,202507,"6","6",
"1a53ae973927460d9060",C01,202507,"19","19",
"1a53ae973927460d9060",D01,202507,"19","19",
"1a53ae973927460d9060",E01,202507,"24","24",
"1a53ae973927460d9060",F01,202507,"10","10",
"1a53ae973927460d9060",G01,202507,"6","6",
"1a53ae973927460d9060",H01,202507,"11","11",
"1a53ae973927460d9060",I01,202507,"22","22",
"1a53ae973927460d9060",J01,202507,"25","25",
"1a53ae973927460d9060",K01,202507,"38","38",
"1a53ae973927460d9060",L01,202507,"32","32",
"1a7613baf10744c1bb1f",A01,202507,"6","6",
"1a7613baf10744c1bb1f",B01,202507,"7","7",
"1a7613baf10744c1bb1f",C01,202507,"21","21",
"1a7613baf10744c1bb1f",D01,202507,"17","17",
"1a7613baf10744c1bb1f",E01,202507,"24","24",
"1a7613baf10744c1bb1f",F01,202507,"9","9",
"1a7613baf10744c1bb1f",G01,202507,"10","10",
"1a7613baf10744c1bb1f",H01,202507,"9","9",
"1a7613baf10744c1bb1f",I01,202507,"15","15",
"1a7613baf10744c1bb1f",J01,202507,"16","16",
"1a7613baf10744c1bb1f",K01,202507,"17","17",
"1a7613baf10744c1bb1f",L01,202507,"16","16",
"1a7cc8f77f4a43bd919a",A01,202507,"6","6",
"1a7cc8f77f4a43bd919a",B01,202507,"8","8",
"1a7cc8f77f4a43bd919a",C01,202507,"25","25",
"1a7cc8f77f4a43bd919a",D01,202507,"20","20",
"1a7cc8f77f4a43bd919a",E01,202507,"26","26",
"1a7cc8f77f4a43bd919a",F01,202507,"14","14",
"1a7cc8f77f4a43bd919a",G01,202507,"13","13",
"1a7cc8f77f4a43bd919a",H01,202507,"11","11",
"1a7cc8f77f4a43bd919a",I01,202507,"23","23",
"1a7cc8f77f4a43bd919a",J01,202507,"28","28",
"1a7cc8f77f4a43bd919a",K01,202507,"22","22",
"1a7cc8f77f4a43bd919a",L01,202507,"22","22",
"1b8e8b1dc3e4402f9194",A01,202507,"7","7",
"1b8e8b1dc3e4402f9194",B01,202507,"3","3",
"1b8e8b1dc3e4402f9194",C01,202507,"30","30",
"1b8e8b1dc3e4402f9194",D01,202507,"31","31",
"1b8e8b1dc3e4402f9194",E01,202507,"25","25",
"1b8e8b1dc3e4402f9194",F01,202507,"10","10",
"1b8e8b1dc3e4402f9194",G01,202507,"18","18",
"1b8e8b1dc3e4402f9194",H01,202507,"17","17",
"1b8e8b1dc3e4402f9194",I01,202507,"27","27",
"1b8e8b1dc3e4402f9194",J01,202507,"24","24",
"1b8e8b1dc3e4402f9194",K01,202507,"38","38",
"1b8e8b1dc3e4402f9194",L01,202507,"16","16",
"1b94255bc66549328078",A01,202507,"15","15",
"1b94255bc66549328078",B01,202507,"5","5",
"1b94255bc66549328078",C01,202507,"21","21",
"1b94255bc66549328078",D01,202507,"30","30",
"1b94255bc66549328078",E01,202507,"14","14",
"1b94255bc66549328078",F01,202507,"20","20",
"1b94255bc66549328078",G01,202507,"25","25",
"1b94255bc66549328078",H01,202507,"25","25",
"1b94255bc66549328078",I01,202507,"35","35",
"1b94255bc66549328078",J01,202507,"40","40",
"1b94255bc66549328078",K01,202507,"45","45",
"1b94255bc66549328078",L01,202507,"16","16",
"1dbeb0ca5b484ebd90f7",A01,202507,"14","14",
"1dbeb0ca5b484ebd90f7",B01,202507,"11","11",
"1dbeb0ca5b484ebd90f7",C01,202507,"7","7",
"1dbeb0ca5b484ebd90f7",D01,202507,"17","17",
"1dbeb0ca5b484ebd90f7",E01,202507,"12","12",
"1ddb43a299dc40b1a103",A01,202507,"4","4",
"1ddb43a299dc40b1a103",B01,202507,"8","8",
"1ddb43a299dc40b1a103",C01,202507,"15","15",
"1ddb43a299dc40b1a103",D01,202507,"17","17",
"1ddb43a299dc40b1a103",E01,202507,"27","27",
"1ddb43a299dc40b1a103",F01,202507,"8","8",
"1ddb43a299dc40b1a103",G01,202507,"10","10",
"1ddb43a299dc40b1a103",H01,202507,"11","11",
"1ddb43a299dc40b1a103",I01,202507,"13","13",
"1ddb43a299dc40b1a103",J01,202507,"17","17",
"1ddb43a299dc40b1a103",K01,202507,"16","16",
"1ddb43a299dc40b1a103",L01,202507,"17","17",
"1ddede2933dd4579a3f7",A01,202507,"4","4",
"1ddede2933dd4579a3f7",B01,202507,"6","6",
"1ddede2933dd4579a3f7",C01,202507,"25","25",
"1ddede2933dd4579a3f7",D01,202507,"24","24",
"1ddede2933dd4579a3f7",E01,202507,"24","24",
"1ddede2933dd4579a3f7",F01,202507,"13","13",
"1ddede2933dd4579a3f7",G01,202507,"12","12",
"1ddede2933dd4579a3f7",H01,202507,"13","13",
"1ddede2933dd4579a3f7",I01,202507,"24","24",
"1ddede2933dd4579a3f7",J01,202507,"23","23",
"1ddede2933dd4579a3f7",K01,202507,"24","24",
"1ddede2933dd4579a3f7",L01,202507,"30","30",
"1e5c29750899436eb222",A01,202507,"8","8",
"1e5c29750899436eb222",B01,202507,"9","9",
"1e5c29750899436eb222",C01,202507,"18","18",
"1e5c29750899436eb222",D01,202507,"27","27",
"1e5c29750899436eb222",E01,202507,"28","28",
"1e5c29750899436eb222",F01,202507,"12","12",
"1e5c29750899436eb222",G01,202507,"14","14",
"1e5c29750899436eb222",H01,202507,"14","14",
"1e5c29750899436eb222",I01,202507,"19","19",
"1e5c29750899436eb222",J01,202507,"17","17",
"1e5c29750899436eb222",K01,202507,"17","17",
"1e5c29750899436eb222",L01,202507,"28","28",
"1e68884521944476aa53",A01,202507,"8","8",
"1e68884521944476aa53",B01,202507,"11","11",
"1e68884521944476aa53",C01,202507,"23","23",
"1e68884521944476aa53",D01,202507,"24","24",
"1e68884521944476aa53",E01,202507,"25","25",
"1e68884521944476aa53",F01,202507,"12","12",
"1e68884521944476aa53",G01,202507,"14","14",
"1e68884521944476aa53",H01,202507,"6","6",
"1e68884521944476aa53",I01,202507,"23","23",
"1e68884521944476aa53",J01,202507,"18","18",
"1e68884521944476aa53",K01,202507,"33","33",
"1e68884521944476aa53",L01,202507,"35","35",
"1ec2a933f4034320972a",A01,202507,"16","16",
"1ec2a933f4034320972a",B01,202507,"12","12",
"1ec2a933f4034320972a",C01,202507,"9","9",
"1ec2a933f4034320972a",D01,202507,"15","15",
"1ec2a933f4034320972a",E01,202507,"15","15",
"1fcbd2555985405faf50",A01,202507,"12","12",
"1fcbd2555985405faf50",B01,202507,"8","8",
"1fcbd2555985405faf50",C01,202507,"22","22",
"1fcbd2555985405faf50",D01,202507,"19","19",
"1fcbd2555985405faf50",E01,202507,"28","28",
"1fcbd2555985405faf50",F01,202507,"8","8",
"1fcbd2555985405faf50",G01,202507,"10","10",
"1fcbd2555985405faf50",H01,202507,"20","20",
"1fcbd2555985405faf50",I01,202507,"28","28",
"1fcbd2555985405faf50",J01,202507,"34","34",
"1fcbd2555985405faf50",K01,202507,"33","33",
"1fcbd2555985405faf50",L01,202507,"26","26",
"2045e048df834b55949f",A01,202507,"9","9",
"2045e048df834b55949f",B01,202507,"9","9",
"2045e048df834b55949f",C01,202507,"21","21",
"2045e048df834b55949f",D01,202507,"25","25",
"2045e048df834b55949f",E01,202507,"25","25",
"2045e048df834b55949f",F01,202507,"15","15",
"2045e048df834b55949f",G01,202507,"20","20",
"2045e048df834b55949f",H01,202507,"20","20",
"2045e048df834b55949f",I01,202507,"28","28",
"2045e048df834b55949f",J01,202507,"28","28",
"2045e048df834b55949f",K01,202507,"36","36",
"2045e048df834b55949f",L01,202507,"18","18",
"2068e546da9b448aaff7",A01,202507,"9","9",
"2068e546da9b448aaff7",B01,202507,"8","8",
"2068e546da9b448aaff7",C01,202507,"24","24",
"2068e546da9b448aaff7",D01,202507,"22","22",
"2068e546da9b448aaff7",E01,202507,"24","24",
"2068e546da9b448aaff7",F01,202507,"12","12",
"2068e546da9b448aaff7",G01,202507,"20","20",
"2068e546da9b448aaff7",H01,202507,"19","19",
"2068e546da9b448aaff7",I01,202507,"28","28",
"2068e546da9b448aaff7",J01,202507,"24","24",
"2068e546da9b448aaff7",K01,202507,"43","43",
"2068e546da9b448aaff7",L01,202507,"24","24",
"20dc04c04721425e9dad",A01,202507,"14","14",
"20dc04c04721425e9dad",B01,202507,"14","14",
"20dc04c04721425e9dad",C01,202507,"29","29",
"20dc04c04721425e9dad",D01,202507,"29","29",
"20dc04c04721425e9dad",E01,202507,"26","26",
"20dc04c04721425e9dad",F01,202507,"18","18",
"20dc04c04721425e9dad",G01,202507,"20","20",
"20dc04c04721425e9dad",H01,202507,"16","16",
"20dc04c04721425e9dad",I01,202507,"28","28",
"20dc04c04721425e9dad",J01,202507,"33","33",
"20dc04c04721425e9dad",K01,202507,"44","44",
"20dc04c04721425e9dad",L01,202507,"20","20",
"219f6609dff5445e886b",A01,202507,"30","30",
"219f6609dff5445e886b",B01,202507,"20","20",
"219f6609dff5445e886b",C01,202507,"15","15",
"219f6609dff5445e886b",D01,202507,"25","25",
"219f6609dff5445e886b",E01,202507,"25","25",
"21ef4042bdc846c095c5",A01,202507,"12","12",
"21ef4042bdc846c095c5",B01,202507,"9","9",
"21ef4042bdc846c095c5",C01,202507,"27","27",
"21ef4042bdc846c095c5",D01,202507,"25","25",
"21ef4042bdc846c095c5",E01,202507,"18","18",
"21ef4042bdc846c095c5",F01,202507,"12","12",
"21ef4042bdc846c095c5",G01,202507,"21","21",
"21ef4042bdc846c095c5",H01,202507,"17","17",
"21ef4042bdc846c095c5",I01,202507,"25","25",
"21ef4042bdc846c095c5",J01,202507,"34","34",
"21ef4042bdc846c095c5",K01,202507,"37","37",
"21ef4042bdc846c095c5",L01,202507,"17","17",
"22a8d1905c80447caff2",A01,202507,"13","13",
"22a8d1905c80447caff2",B01,202507,"15","15",
"22a8d1905c80447caff2",C01,202507,"8","8",
"22a8d1905c80447caff2",D01,202507,"14","14",
"22a8d1905c80447caff2",E01,202507,"13","13",
"22ef8d6b29b84ad2b304",A01,202508,"15","15",
"22ef8d6b29b84ad2b304",B01,202508,"15","15",
"22ef8d6b29b84ad2b304",C01,202508,"21","21",
"22ef8d6b29b84ad2b304",D01,202508,"22","22",
"22ef8d6b29b84ad2b304",E01,202508,"16","16",
"22ef8d6b29b84ad2b304",F01,202508,"18","18",
"22ef8d6b29b84ad2b304",G01,202508,"21","21",
"22ef8d6b29b84ad2b304",H01,202508,"23","23",
"22ef8d6b29b84ad2b304",I01,202508,"22","22",
"22ef8d6b29b84ad2b304",J01,202508,"29","29",
"22ef8d6b29b84ad2b304",K01,202508,"39","39",
"22ef8d6b29b84ad2b304",L01,202508,"15","15",
"22fb938b6c0c463f86ef",A01,202507,"13","13",
"22fb938b6c0c463f86ef",B01,202507,"15","15",
"22fb938b6c0c463f86ef",C01,202507,"23","23",
"22fb938b6c0c463f86ef",D01,202507,"32","32",
"22fb938b6c0c463f86ef",E01,202507,"40","40",
"22fb938b6c0c463f86ef",F01,202507,"5","5",
"22fb938b6c0c463f86ef",G01,202507,"19","19",
"22fb938b6c0c463f86ef",H01,202507,"20","20",
"22fb938b6c0c463f86ef",I01,202507,"11","11",
"22fb938b6c0c463f86ef",J01,202507,"32","32",
"22fb938b6c0c463f86ef",K01,202507,"38","38",
"22fb938b6c0c463f86ef",L01,202507,"34","34",
"23283645cd6c47d68b93",A01,202507,"7","7",
"23283645cd6c47d68b93",B01,202507,"7","7",
"23283645cd6c47d68b93",C01,202507,"28","28",
"23283645cd6c47d68b93",D01,202507,"26","26",
"23283645cd6c47d68b93",E01,202507,"26","26",
"23283645cd6c47d68b93",F01,202507,"16","16",
"23283645cd6c47d68b93",G01,202507,"21","21",
"23283645cd6c47d68b93",H01,202507,"21","21",
"23283645cd6c47d68b93",I01,202507,"31","31",
"23283645cd6c47d68b93",J01,202507,"25","25",
"23283645cd6c47d68b93",K01,202507,"43","43",
"23283645cd6c47d68b93",L01,202507,"22","22",
"2388cef04eab4f808a48",A01,202507,"3","3",
"2388cef04eab4f808a48",B01,202507,"9","9",
"2388cef04eab4f808a48",C01,202507,"20","20",
"2388cef04eab4f808a48",D01,202507,"24","24",
"2388cef04eab4f808a48",E01,202507,"21","21",
"2388cef04eab4f808a48",F01,202507,"4","4",
"2388cef04eab4f808a48",G01,202507,"19","19",
"2388cef04eab4f808a48",H01,202507,"13","13",
"2388cef04eab4f808a48",I01,202507,"23","23",
"2388cef04eab4f808a48",J01,202507,"30","30",
"2388cef04eab4f808a48",K01,202507,"19","19",
"2388cef04eab4f808a48",L01,202507,"24","24",
"23f60eef6a314ea385bb",A01,202507,"22","22",
"23f60eef6a314ea385bb",B01,202507,"5","5",
"23f60eef6a314ea385bb",C01,202507,"8","8",
"23f60eef6a314ea385bb",D01,202507,"22","22",
"23f60eef6a314ea385bb",E01,202507,"14","14",
"251aee99d81546d4b9fe",A01,202507,"11","11",
"251aee99d81546d4b9fe",B01,202507,"10","10",
"251aee99d81546d4b9fe",C01,202507,"24","24",
"251aee99d81546d4b9fe",D01,202507,"19","19",
"251aee99d81546d4b9fe",E01,202507,"30","30",
"251aee99d81546d4b9fe",F01,202507,"12","12",
"251aee99d81546d4b9fe",G01,202507,"17","17",
"251aee99d81546d4b9fe",H01,202507,"18","18",
"251aee99d81546d4b9fe",I01,202507,"28","28",
"251aee99d81546d4b9fe",J01,202507,"33","33",
"251aee99d81546d4b9fe",K01,202507,"38","38",
"251aee99d81546d4b9fe",L01,202507,"23","23",
"270d974e3e7f40c482fb",A01,202507,"4","4",
"270d974e3e7f40c482fb",B01,202507,"6","6",
"270d974e3e7f40c482fb",C01,202507,"23","23",
"270d974e3e7f40c482fb",D01,202507,"27","27",
"270d974e3e7f40c482fb",E01,202507,"28","28",
"270d974e3e7f40c482fb",F01,202507,"10","10",
"270d974e3e7f40c482fb",G01,202507,"18","18",
"270d974e3e7f40c482fb",H01,202507,"17","17",
"270d974e3e7f40c482fb",I01,202507,"24","24",
"270d974e3e7f40c482fb",J01,202507,"17","17",
"270d974e3e7f40c482fb",K01,202507,"36","36",
"270d974e3e7f40c482fb",L01,202507,"20","20",
"27386bb3ccd54a7d960d",A01,202507,"8","8",
"27386bb3ccd54a7d960d",B01,202507,"9","9",
"27386bb3ccd54a7d960d",C01,202507,"19","19",
"27386bb3ccd54a7d960d",D01,202507,"17","17",
"27386bb3ccd54a7d960d",E01,202507,"38","38",
"27386bb3ccd54a7d960d",F01,202507,"14","14",
"27386bb3ccd54a7d960d",G01,202507,"19","19",
"27386bb3ccd54a7d960d",H01,202507,"15","15",
"27386bb3ccd54a7d960d",I01,202507,"25","25",
"27386bb3ccd54a7d960d",J01,202507,"27","27",
"27386bb3ccd54a7d960d",K01,202507,"26","26",
"27386bb3ccd54a7d960d",L01,202507,"26","26",
"2799c1b0ca93426d8866",A01,202507,"7","7",
"2799c1b0ca93426d8866",B01,202507,"8","8",
"2799c1b0ca93426d8866",C01,202507,"20","20",
"2799c1b0ca93426d8866",D01,202507,"18","18",
"2799c1b0ca93426d8866",E01,202507,"26","26",
"2799c1b0ca93426d8866",F01,202507,"10","10",
"2799c1b0ca93426d8866",G01,202507,"10","10",
"2799c1b0ca93426d8866",H01,202507,"10","10",
"2799c1b0ca93426d8866",I01,202507,"16","16",
"2799c1b0ca93426d8866",J01,202507,"20","20",
"2799c1b0ca93426d8866",K01,202507,"20","20",
"2799c1b0ca93426d8866",L01,202507,"19","19",
"28869766272a4c05bb4d",A01,202507,"11","11",
"28869766272a4c05bb4d",B01,202507,"5","5",
"28869766272a4c05bb4d",C01,202507,"33","33",
"28869766272a4c05bb4d",D01,202507,"30","30",
"28869766272a4c05bb4d",E01,202507,"28","28",
"28869766272a4c05bb4d",F01,202507,"20","20",
"28869766272a4c05bb4d",G01,202507,"24","24",
"28869766272a4c05bb4d",H01,202507,"24","24",
"28869766272a4c05bb4d",I01,202507,"34","34",
"28869766272a4c05bb4d",J01,202507,"24","24",
"28869766272a4c05bb4d",K01,202507,"38","38",
"28869766272a4c05bb4d",L01,202507,"26","26",
"28aeb10aaafc46dba4cc",A01,202507,"5","5",
"28aeb10aaafc46dba4cc",B01,202507,"5","5",
"28aeb10aaafc46dba4cc",C01,202507,"19","19",
"28aeb10aaafc46dba4cc",D01,202507,"18","18",
"28aeb10aaafc46dba4cc",E01,202507,"25","25",
"28aeb10aaafc46dba4cc",F01,202507,"10","10",
"28aeb10aaafc46dba4cc",G01,202507,"12","12",
"28aeb10aaafc46dba4cc",H01,202507,"13","13",
"28aeb10aaafc46dba4cc",I01,202507,"14","14",
"28aeb10aaafc46dba4cc",J01,202507,"10","10",
"28aeb10aaafc46dba4cc",K01,202507,"26","26",
"28aeb10aaafc46dba4cc",L01,202507,"14","14",
"28cbe3b1cf2f47cc92bd",A01,202507,"15","15",
"28cbe3b1cf2f47cc92bd",B01,202507,"7","7",
"28cbe3b1cf2f47cc92bd",C01,202507,"18","18",
"28cbe3b1cf2f47cc92bd",D01,202507,"14","14",
"28cbe3b1cf2f47cc92bd",E01,202507,"40","40",
"28cbe3b1cf2f47cc92bd",F01,202507,"12","12",
"28cbe3b1cf2f47cc92bd",G01,202507,"18","18",
"28cbe3b1cf2f47cc92bd",H01,202507,"19","19",
"28cbe3b1cf2f47cc92bd",I01,202507,"22","22",
"28cbe3b1cf2f47cc92bd",J01,202507,"25","25",
"28cbe3b1cf2f47cc92bd",K01,202507,"35","35",
"28cbe3b1cf2f47cc92bd",L01,202507,"33","33",
"294148fbf6df4c71a683",A01,202507,"9","9",
"294148fbf6df4c71a683",B01,202507,"13","13",
"294148fbf6df4c71a683",C01,202507,"24","24",
"294148fbf6df4c71a683",D01,202507,"24","24",
"294148fbf6df4c71a683",E01,202507,"27","27",
"294148fbf6df4c71a683",F01,202507,"19","19",
"294148fbf6df4c71a683",G01,202507,"23","23",
"294148fbf6df4c71a683",H01,202507,"16","16",
"294148fbf6df4c71a683",I01,202507,"24","24",
"294148fbf6df4c71a683",J01,202507,"26","26",
"294148fbf6df4c71a683",K01,202507,"21","21",
"294148fbf6df4c71a683",L01,202507,"22","22",
"298af01b78af459892aa",A01,202507,"15","15",
"298af01b78af459892aa",B01,202507,"3","3",
"298af01b78af459892aa",C01,202507,"29","29",
"298af01b78af459892aa",D01,202507,"21","21",
"298af01b78af459892aa",E01,202507,"31","31",
"298af01b78af459892aa",F01,202507,"12","12",
"298af01b78af459892aa",G01,202507,"19","19",
"298af01b78af459892aa",H01,202507,"13","13",
"298af01b78af459892aa",I01,202507,"33","33",
"298af01b78af459892aa",J01,202507,"26","26",
"298af01b78af459892aa",K01,202507,"33","33",
"298af01b78af459892aa",L01,202507,"29","29",
"2a19fb942db444cf8587",A01,202507,"9","9",
"2a19fb942db444cf8587",B01,202507,"8","8",
"2a19fb942db444cf8587",C01,202507,"21","21",
"2a19fb942db444cf8587",D01,202507,"28","28",
"2a19fb942db444cf8587",E01,202507,"19","19",
"2a19fb942db444cf8587",F01,202507,"12","12",
"2a19fb942db444cf8587",G01,202507,"19","19",
"2a19fb942db444cf8587",H01,202507,"17","17",
"2a19fb942db444cf8587",I01,202507,"23","23",
"2a19fb942db444cf8587",J01,202507,"23","23",
"2a19fb942db444cf8587",K01,202507,"37","37",
"2a19fb942db444cf8587",L01,202507,"22","22",
"2a8339eaf7c14851a654",A01,202507,"12","12",
"2a8339eaf7c14851a654",B01,202507,"7","7",
"2a8339eaf7c14851a654",C01,202507,"26","26",
"2a8339eaf7c14851a654",D01,202507,"26","26",
"2a8339eaf7c14851a654",E01,202507,"25","25",
"2a8339eaf7c14851a654",F01,202507,"11","11",
"2a8339eaf7c14851a654",G01,202507,"15","15",
"2a8339eaf7c14851a654",H01,202507,"15","15",
"2a8339eaf7c14851a654",I01,202507,"26","26",
"2a8339eaf7c14851a654",J01,202507,"22","22",
"2a8339eaf7c14851a654",K01,202507,"40","40",
"2a8339eaf7c14851a654",L01,202507,"20","20",
"2a89e37d10004e01b6cf",A01,202507,"9","9",
"2a89e37d10004e01b6cf",B01,202507,"9","9",
"2a89e37d10004e01b6cf",C01,202507,"27","27",
"2a89e37d10004e01b6cf",D01,202507,"28","28",
"2a89e37d10004e01b6cf",E01,202507,"13","13",
"2a89e37d10004e01b6cf",F01,202507,"20","20",
"2a89e37d10004e01b6cf",G01,202507,"23","23",
"2a89e37d10004e01b6cf",H01,202507,"17","17",
"2a89e37d10004e01b6cf",I01,202507,"25","25",
"2a89e37d10004e01b6cf",J01,202507,"23","23",
"2a89e37d10004e01b6cf",K01,202507,"39","39",
"2a89e37d10004e01b6cf",L01,202507,"15","15",
"2abf54a0ef1a42949c98",A01,202507,"20","20",
"2abf54a0ef1a42949c98",B01,202507,"8","8",
"2abf54a0ef1a42949c98",C01,202507,"9","9",
"2abf54a0ef1a42949c98",D01,202507,"12","12",
"2abf54a0ef1a42949c98",E01,202507,"19","19",
"2af913d0910748d8b230",A01,202507,"8","8",
"2af913d0910748d8b230",B01,202507,"10","10",
"2af913d0910748d8b230",C01,202507,"17","17",
"2af913d0910748d8b230",D01,202507,"19","19",
"2af913d0910748d8b230",E01,202507,"39","39",
"2af913d0910748d8b230",F01,202507,"14","14",
